measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Indiana,Both,All Ages,Cannabis use disorders,Percent,2005,0.00927906884592,0.0107199100482,0.00804566549504
Prevalence,Indiana,Both,All Ages,Other drug use disorders,Percent,2005,0.00146075401676,0.00159687677075,0.00133229651701
Prevalence,Iowa,Both,All Ages,Drug use disorders,Percent,2007,0.0175762303641,0.0189559171739,0.015993672785
Prevalence,Iowa,Both,All Ages,Opioid use disorders,Percent,2007,0.00583305281137,0.00663738022469,0.00522444997991
Prevalence,Iowa,Both,All Ages,Cocaine use disorders,Percent,2007,0.00352947793111,0.00390051316035,0.00314389678441
Prevalence,Iowa,Both,All Ages,Amphetamine use disorders,Percent,2007,0.0018844811652,0.00234135318017,0.00156321867359
Prevalence,Iowa,Both,All Ages,Cannabis use disorders,Percent,2007,0.00545398581548,0.00669355117175,0.00449114586934
Prevalence,Iowa,Both,All Ages,Other drug use disorders,Percent,2007,0.00113888214047,0.00123591428322,0.00103143336984
Prevalence,Nevada,Both,All Ages,Drug use disorders,Percent,2006,0.0344523294143,0.0363617598689,0.0325356150242
Prevalence,Nevada,Both,All Ages,Opioid use disorders,Percent,2006,0.015902301079,0.0172309744639,0.0145263628591
Prevalence,Nevada,Both,All Ages,Cocaine use disorders,Percent,2006,0.00600664774297,0.00652634635319,0.00553785159761
Prevalence,Nevada,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00355900696906,0.00405242862098,0.00314471256947
Prevalence,Nevada,Both,All Ages,Cannabis use disorders,Percent,2006,0.00820523609683,0.00960109573913,0.00702726202195
Prevalence,Nevada,Both,All Ages,Other drug use disorders,Percent,2006,0.0016502979712,0.00179538565345,0.00151143368875
Prevalence,Michigan,Both,All Ages,Opioid use disorders,Percent,2007,0.0124859124358,0.013497230968,0.0111820691889
Prevalence,Michigan,Both,All Ages,Cocaine use disorders,Percent,2007,0.00554530771667,0.00604798033154,0.0051034366048
Prevalence,Michigan,Both,All Ages,Amphetamine use disorders,Percent,2007,0.0019809541967,0.00240972098093,0.00167623637404
Prevalence,Michigan,Both,All Ages,Cannabis use disorders,Percent,2007,0.00957949179726,0.01075335421,0.00852579415701
Prevalence,Michigan,Both,All Ages,Other drug use disorders,Percent,2007,0.00180803640317,0.00194998700216,0.00167364317171
Prevalence,Arkansas,Both,All Ages,Cocaine use disorders,Percent,2004,0.0064142380101,0.00688679189027,0.00599792078879
Prevalence,Arkansas,Both,All Ages,Amphetamine use disorders,Percent,2004,0.00642503470242,0.00698007371808,0.00596772829901
Prevalence,Arkansas,Both,All Ages,Cannabis use disorders,Percent,2004,0.00907261937517,0.0103878550839,0.00799814364293
Prevalence,Arkansas,Both,All Ages,Other drug use disorders,Percent,2004,0.00116293504956,0.00126516369321,0.00106762356979
Prevalence,Minnesota,Both,All Ages,Drug use disorders,Percent,2006,0.0231010876383,0.0248967242514,0.0214975652543
Prevalence,Minnesota,Both,All Ages,Opioid use disorders,Percent,2006,0.00698111789107,0.00780799210584,0.00616936221657
Prevalence,Minnesota,Both,All Ages,Cocaine use disorders,Percent,2006,0.00327232520084,0.00370246962213,0.00287251335069
Prevalence,Minnesota,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00347320177613,0.00396175907114,0.00304234148084
Prevalence,Minnesota,Both,All Ages,Cannabis use disorders,Percent,2006,0.0085241680646,0.009923210595,0.00727978838959
Prevalence,Minnesota,Both,All Ages,Other drug use disorders,Percent,2006,0.00126207284103,0.00138757967107,0.00114873536516
Prevalence,Ohio,Both,All Ages,Drug use disorders,Percent,2008,0.0347653977988,0.036481118947,0.0331218571352
Prevalence,Ohio,Both,All Ages,Opioid use disorders,Percent,2008,0.0168982081168,0.0181155683219,0.0157521870347
Prevalence,Ohio,Both,All Ages,Cocaine use disorders,Percent,2008,0.00614904217157,0.00660863065512,0.00573814139853
Prevalence,Ohio,Both,All Ages,Amphetamine use disorders,Percent,2008,0.00182133376629,0.00226989086018,0.00151307184911
Prevalence,Ohio,Both,All Ages,Cannabis use disorders,Percent,2008,0.00924254513585,0.0103399028862,0.00822072273903
Prevalence,Tennessee,Both,All Ages,Drug use disorders,Percent,2006,0.0336663506524,0.0356892402759,0.03185306476
Prevalence,Tennessee,Both,All Ages,Opioid use disorders,Percent,2006,0.0169629914442,0.0182757296899,0.0156503772767
Prevalence,United States,Both,All Ages,Drug use disorders,Percent,2007,0.0307022264071,0.0321443163904,0.0293756586545
Prevalence,United States,Both,All Ages,Opioid use disorders,Percent,2007,0.0124302943441,0.0134442857303,0.0113709361499
Prevalence,United States,Both,All Ages,Cocaine use disorders,Percent,2007,0.00587491318154,0.00622835155399,0.00555293285075
Prevalence,United States,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00255282438198,0.00293165168843,0.00224409561403
Prevalence,United States,Both,All Ages,Cannabis use disorders,Percent,2007,0.00911594303651,0.0102031855509,0.0081452500928
Prevalence,United States,Both,All Ages,Other drug use disorders,Percent,2007,0.00145769623793,0.0015717008868,0.00133987038014
Prevalence,Kansas,Both,All Ages,Drug use disorders,Percent,2007,0.0208601299629,0.0223077646227,0.0193997286356
Prevalence,Kansas,Both,All Ages,Opioid use disorders,Percent,2007,0.00801696258174,0.00883725211311,0.00710841750804
Prevalence,Kansas,Both,All Ages,Cocaine use disorders,Percent,2007,0.00385514043733,0.00424449036941,0.00348505352241
Prevalence,Kansas,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00139140994961,0.00171246042273,0.00106175294939
Prevalence,Kansas,Both,All Ages,Cannabis use disorders,Percent,2007,0.00664765329292,0.00791030233215,0.00559845729509
Prevalence,Kansas,Both,All Ages,Other drug use disorders,Percent,2007,0.00129470833128,0.00140620656438,0.00119618818245
Prevalence,South Dakota,Both,All Ages,Drug use disorders,Percent,2007,0.0185178164226,0.020006714273,0.0169159808661
Prevalence,South Dakota,Both,All Ages,Opioid use disorders,Percent,2007,0.00640639702483,0.00735649025571,0.00555802815913
Prevalence,South Dakota,Both,All Ages,Cocaine use disorders,Percent,2007,0.00348960497187,0.00384054805667,0.00309362048273
Prevalence,South Dakota,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00125662791741,0.00157152697545,0.000952455011971
Prevalence,South Dakota,Both,All Ages,Cannabis use disorders,Percent,2007,0.00654192466916,0.00780771620545,0.0054963031241
Prevalence,South Dakota,Both,All Ages,Other drug use disorders,Percent,2007,0.00112758456476,0.00122828176782,0.00103192991238
Prevalence,Ohio,Both,All Ages,Drug use disorders,Percent,2006,0.0347637501415,0.0368202761268,0.0330015557721
Prevalence,Ohio,Both,All Ages,Opioid use disorders,Percent,2006,0.0167670766015,0.0179699351084,0.0155322148852
Prevalence,Ohio,Both,All Ages,Cocaine use disorders,Percent,2006,0.00615734538613,0.00665346202964,0.00574041621723
Prevalence,Ohio,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00183913220076,0.00229750672245,0.00151324904687
Prevalence,Ohio,Both,All Ages,Cannabis use disorders,Percent,2006,0.00936298024915,0.0107463832938,0.00816059310677
Prevalence,Ohio,Both,All Ages,Other drug use disorders,Percent,2006,0.00154152130005,0.00168233058598,0.00140891269956
Prevalence,Tennessee,Both,All Ages,Cocaine use disorders,Percent,2004,0.00580337383523,0.00627626469749,0.0054270660026
Prevalence,Tennessee,Both,All Ages,Amphetamine use disorders,Percent,2004,0.00332874804049,0.00383414237186,0.00292005950059
Prevalence,Tennessee,Both,All Ages,Cannabis use disorders,Percent,2004,0.0070788997122,0.00809303439175,0.00599898897568
Prevalence,Tennessee,Both,All Ages,Other drug use disorders,Percent,2004,0.00150777354562,0.00162390757725,0.00137474514799
Prevalence,North Dakota,Both,All Ages,Drug use disorders,Percent,2006,0.0202006215056,0.0220777189561,0.0185834371265
Prevalence,North Dakota,Both,All Ages,Opioid use disorders,Percent,2006,0.00640288420739,0.0072796132613,0.00562334936619
Prevalence,North Dakota,Both,All Ages,Cocaine use disorders,Percent,2006,0.0036317745796,0.00411802952879,0.00319026913878
Prevalence,Kentucky,Both,All Ages,Drug use disorders,Percent,2008,0.0393003292958,0.0412750539251,0.0372121578346
Prevalence,Kentucky,Both,All Ages,Opioid use disorders,Percent,2008,0.0261231462403,0.027416262229,0.024594411147
Prevalence,Kentucky,Both,All Ages,Cocaine use disorders,Percent,2008,0.00373077176476,0.00414200867251,0.00331701760111
Prevalence,Kentucky,Both,All Ages,Amphetamine use disorders,Percent,2008,0.0021492756076,0.00254304036914,0.00182287590555
Prevalence,Kentucky,Both,All Ages,Cannabis use disorders,Percent,2008,0.00687211940522,0.00806330498334,0.00596771406435
Prevalence,Kentucky,Both,All Ages,Other drug use disorders,Percent,2008,0.0016216599685,0.00175687998979,0.00148261218462
Prevalence,Indiana,Both,All Ages,Cocaine use disorders,Percent,2006,0.004056915655,0.00451255174278,0.00364473024764
Prevalence,Indiana,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00230596654335,0.00277246979612,0.00194910671696
Prevalence,Indiana,Both,All Ages,Cannabis use disorders,Percent,2006,0.00921862254478,0.010641634635,0.00799390140495
Prevalence,Indiana,Both,All Ages,Other drug use disorders,Percent,2006,0.0014634058909,0.0016005574597,0.00133519079401
Prevalence,Alabama,Both,All Ages,Opioid use disorders,Percent,2007,0.0124134007017,0.0135055255035,0.0112581577497
Prevalence,Alabama,Both,All Ages,Cocaine use disorders,Percent,2007,0.00455749575483,0.0049437958526,0.00416941169776
Prevalence,Alabama,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00242689678955,0.00288150103037,0.00206322965984
Prevalence,Alabama,Both,All Ages,Cannabis use disorders,Percent,2007,0.00709572629463,0.00830078827744,0.00604470451707
Prevalence,Alabama,Both,All Ages,Drug use disorders,Percent,2008,0.0273075423595,0.0291731396463,0.0252404596345
Prevalence,Alabama,Both,All Ages,Opioid use disorders,Percent,2008,0.0125065586898,0.0136107874704,0.0113426420573
Prevalence,Alabama,Both,All Ages,Cocaine use disorders,Percent,2008,0.00455611875069,0.00494197875079,0.00417081736985
Prevalence,Alabama,Both,All Ages,Amphetamine use disorders,Percent,2008,0.00241979572249,0.00287240664514,0.00205702473005
Prevalence,Alabama,Both,All Ages,Cannabis use disorders,Percent,2008,0.00705450947981,0.00825194329982,0.00601590055512
Prevalence,Mississippi,Both,All Ages,Other drug use disorders,Percent,2007,0.00122840838321,0.00132707115392,0.00113505429297
Prevalence,Delaware,Both,All Ages,Drug use disorders,Percent,2007,0.03679583367,0.0388514738678,0.0352888160938
Prevalence,Delaware,Both,All Ages,Opioid use disorders,Percent,2007,0.0171752407202,0.0183862931257,0.0159800940822
Prevalence,Delaware,Both,All Ages,Cocaine use disorders,Percent,2007,0.0071282699542,0.00752266284773,0.00675778112527
Prevalence,Delaware,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00145790310798,0.00182877192785,0.00113074942473
Prevalence,Delaware,Both,All Ages,Cannabis use disorders,Percent,2007,0.0106485794364,0.0119628233274,0.00930277054091
Prevalence,Delaware,Both,All Ages,Other drug use disorders,Percent,2007,0.00141668002592,0.00152973284238,0.00128998029408
Prevalence,Oregon,Both,All Ages,Amphetamine use disorders,Percent,2008,0.00544675165634,0.00594051483652,0.0050010875798
Prevalence,Oregon,Both,All Ages,Cannabis use disorders,Percent,2008,0.0113683604556,0.0126233552404,0.0101881145056
Prevalence,Oregon,Both,All Ages,Other drug use disorders,Percent,2008,0.00149733401235,0.00161199066021,0.0013735120013
Prevalence,Colorado,Both,All Ages,Drug use disorders,Percent,2007,0.0313305124597,0.0331888666973,0.0294698880001
Prevalence,Colorado,Both,All Ages,Opioid use disorders,Percent,2007,0.00964784716913,0.0107732267814,0.00864323669031
Prevalence,Colorado,Both,All Ages,Cocaine use disorders,Percent,2007,0.00838584239432,0.00885513157629,0.00786687951234
Prevalence,Colorado,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00193370065201,0.00235493591445,0.0016027117554
Prevalence,Colorado,Both,All Ages,Cannabis use disorders,Percent,2007,0.0105279534779,0.0118328164867,0.00924628258062
Prevalence,Colorado,Both,All Ages,Other drug use disorders,Percent,2007,0.0015468789588,0.00167691136762,0.00139445586935
Prevalence,Maryland,Both,All Ages,Drug use disorders,Percent,2008,0.0290238066046,0.0309741249338,0.0272998255048
Prevalence,Maryland,Both,All Ages,Opioid use disorders,Percent,2008,0.0109492726144,0.0119405215042,0.00954922854385
Prevalence,Maryland,Both,All Ages,Cocaine use disorders,Percent,2008,0.00502532375369,0.00542562448178,0.00455186987351
Prevalence,Maryland,Both,All Ages,Amphetamine use disorders,Percent,2008,0.00359026187145,0.00404520306672,0.00318432264477
Prevalence,Maryland,Both,All Ages,Cannabis use disorders,Percent,2008,0.00880022678442,0.00992044911236,0.00778333258153
Prevalence,Maryland,Both,All Ages,Other drug use disorders,Percent,2008,0.0012897322899,0.00140588375878,0.00118442067146
Prevalence,West Virginia,Both,All Ages,Other drug use disorders,Percent,2006,0.00154702992197,0.00168972498656,0.00141687126851
Prevalence,Pennsylvania,Both,All Ages,Drug use disorders,Percent,2008,0.0337247731808,0.0353844950585,0.0320869820574
Prevalence,Pennsylvania,Both,All Ages,Opioid use disorders,Percent,2008,0.0171291369232,0.0184276435425,0.0158189585168
Prevalence,Pennsylvania,Both,All Ages,Cocaine use disorders,Percent,2008,0.00659378554945,0.00700881306289,0.00620863759372
Prevalence,Missouri,Both,All Ages,Drug use disorders,Percent,2006,0.0252717456345,0.0272811028389,0.0234362756138
Prevalence,Missouri,Both,All Ages,Opioid use disorders,Percent,2006,0.0108939239998,0.0118993414879,0.00974754177726
Prevalence,Missouri,Both,All Ages,Cocaine use disorders,Percent,2006,0.00308697522414,0.00351023030732,0.0027091721623
Prevalence,Missouri,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00161600311738,0.00203728490349,0.00129201978665
Prevalence,Missouri,Both,All Ages,Cannabis use disorders,Percent,2006,0.00873628272184,0.0101110919035,0.00747521355317
Prevalence,Missouri,Both,All Ages,Other drug use disorders,Percent,2006,0.00142558277118,0.00155793161789,0.00130187288888
Prevalence,Nebraska,Both,All Ages,Drug use disorders,Percent,2006,0.0188713558519,0.0206086292124,0.0173538133715
Prevalence,Nebraska,Both,All Ages,Opioid use disorders,Percent,2006,0.00588202562286,0.00668239575428,0.00514908888037
Prevalence,Nebraska,Both,All Ages,Cocaine use disorders,Percent,2006,0.00346690965324,0.00392266768681,0.00306670488822
Prevalence,Nebraska,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00131184230744,0.00174471894423,0.000966965862396
Prevalence,Nebraska,Both,All Ages,Cannabis use disorders,Percent,2006,0.00735839767399,0.0087970361529,0.00614969836177
Prevalence,Nebraska,Both,All Ages,Other drug use disorders,Percent,2006,0.00113782766275,0.00124574627723,0.00103116047811
Prevalence,Arizona,Both,All Ages,Drug use disorders,Percent,2006,0.0377142444673,0.0398068679334,0.0358035368294
Prevalence,Arizona,Both,All Ages,Opioid use disorders,Percent,2006,0.0169304364408,0.0181786337401,0.0155640596924
Prevalence,Arizona,Both,All Ages,Cocaine use disorders,Percent,2006,0.00496769147714,0.00544963736038,0.00453940878985
Prevalence,Arizona,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00537520546805,0.00589327961023,0.00491048986503
Prevalence,Arizona,Both,All Ages,Cannabis use disorders,Percent,2006,0.0100526464836,0.0115347722842,0.00880034573944
Prevalence,Arizona,Both,All Ages,Other drug use disorders,Percent,2006,0.00150325250625,0.00163667796653,0.00137045469674
Prevalence,United States,Both,All Ages,Drug use disorders,Percent,2008,0.0306755037004,0.0320944904884,0.0292416151693
Prevalence,United States,Both,All Ages,Opioid use disorders,Percent,2008,0.0124783261542,0.013497625485,0.011413952348
Prevalence,United States,Both,All Ages,Cocaine use disorders,Percent,2008,0.00587115660179,0.00622260827446,0.00554990590902
Prevalence,United States,Both,All Ages,Amphetamine use disorders,Percent,2008,0.00254404010097,0.00292173972556,0.00223597208577
Prevalence,United States,Both,All Ages,Cannabis use disorders,Percent,2008,0.00905861116268,0.0101340355326,0.0080966682015
Prevalence,Minnesota,Both,All Ages,Drug use disorders,Percent,2007,0.0230720423039,0.0245103675561,0.0213367456091
Prevalence,Minnesota,Both,All Ages,Opioid use disorders,Percent,2007,0.00704446185,0.00768682286726,0.00614669566601
Prevalence,Minnesota,Both,All Ages,Cocaine use disorders,Percent,2007,0.00327298979035,0.00368397760503,0.00286684002107
Prevalence,Minnesota,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00345785360913,0.00392131379353,0.00305851024262
Prevalence,Minnesota,Both,All Ages,Cannabis use disorders,Percent,2007,0.00844701533619,0.0096332034438,0.00724037850403
Prevalence,Minnesota,Both,All Ages,Other drug use disorders,Percent,2007,0.00126645803664,0.00137153156344,0.00115834657908
Prevalence,Alaska,Both,All Ages,Drug use disorders,Percent,2008,0.0308282508388,0.03268367392,0.0287761031989
Prevalence,Alaska,Both,All Ages,Opioid use disorders,Percent,2008,0.010208363675,0.0113553551797,0.00902542412764
Prevalence,Alaska,Both,All Ages,Cocaine use disorders,Percent,2008,0.00658100089759,0.00704382564177,0.00610756154008
Prevalence,Alaska,Both,All Ages,Amphetamine use disorders,Percent,2008,0.00164310216518,0.00207380800015,0.0012642159391
Prevalence,Alaska,Both,All Ages,Cannabis use disorders,Percent,2008,0.0115370182193,0.012992474775,0.0103821101579
Prevalence,Alaska,Both,All Ages,Other drug use disorders,Percent,2008,0.00157783115381,0.00171944927839,0.0014426384003
Prevalence,Alaska,Both,All Ages,Cannabis use disorders,Percent,2007,0.0115804135454,0.0130412474833,0.0104160102549
Prevalence,Alaska,Both,All Ages,Other drug use disorders,Percent,2007,0.0015662441158,0.00170891435412,0.00143058748753
Prevalence,Utah,Both,All Ages,Drug use disorders,Percent,2006,0.0319050716289,0.0340653374928,0.0298932287558
Prevalence,Utah,Both,All Ages,Opioid use disorders,Percent,2006,0.0149851175738,0.0163589103712,0.0136082022364
Prevalence,Utah,Both,All Ages,Cocaine use disorders,Percent,2006,0.00528082565832,0.00579602041805,0.00482748267989
Prevalence,Utah,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00416421945977,0.00473231735352,0.00362684349942
Prevalence,Utah,Both,All Ages,Cannabis use disorders,Percent,2006,0.00692292713709,0.00845379687995,0.00560230029715
Prevalence,Utah,Both,All Ages,Other drug use disorders,Percent,2006,0.00132837505036,0.00145060078222,0.00121165167184
Prevalence,Colorado,Both,All Ages,Drug use disorders,Percent,2006,0.0313653953094,0.0333104822326,0.0294989342594
Prevalence,Colorado,Both,All Ages,Opioid use disorders,Percent,2006,0.00954846514057,0.0105830783968,0.00848679300772
Prevalence,Colorado,Both,All Ages,Cocaine use disorders,Percent,2006,0.00840516246496,0.00894575610069,0.00784583312859
Prevalence,Colorado,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00194691805101,0.00242934575634,0.00158189641754
Prevalence,Colorado,Both,All Ages,Cannabis use disorders,Percent,2006,0.0106338569947,0.0121671289445,0.00929389877989
Prevalence,Colorado,Both,All Ages,Other drug use disorders,Percent,2006,0.00154288223981,0.00168616790948,0.00141223587916
Prevalence,Arizona,Both,All Ages,Drug use disorders,Percent,2008,0.0374376600208,0.0395075421519,0.0352619465102
Prevalence,Arizona,Both,All Ages,Opioid use disorders,Percent,2008,0.0168444099268,0.0182776354724,0.0154743782727
Prevalence,Arizona,Both,All Ages,Cocaine use disorders,Percent,2008,0.00494800177814,0.00539167737617,0.00451477222712
Prevalence,Arizona,Both,All Ages,Amphetamine use disorders,Percent,2008,0.00532683671135,0.00588997164355,0.0048424074308
Prevalence,Arizona,Both,All Ages,Cannabis use disorders,Percent,2008,0.00992043124566,0.0111763583592,0.00878966652803
Prevalence,Arizona,Both,All Ages,Other drug use disorders,Percent,2008,0.00151946979747,0.00163821929117,0.00139174658626
Prevalence,Connecticut,Both,All Ages,Drug use disorders,Percent,2006,0.0352338197413,0.0369976728427,0.0333754127846
Prevalence,Connecticut,Both,All Ages,Opioid use disorders,Percent,2006,0.0144925825221,0.0157157344884,0.0133631242718
Prevalence,Connecticut,Both,All Ages,Cocaine use disorders,Percent,2006,0.0079392942535,0.00846085436819,0.00747283089212
Prevalence,Connecticut,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00312138451693,0.00355616580184,0.00273456792164
Prevalence,Connecticut,Both,All Ages,Cannabis use disorders,Percent,2006,0.00918986292787,0.0106191059949,0.00798183236966
Prevalence,Connecticut,Both,All Ages,Other drug use disorders,Percent,2006,0.00145709884791,0.00158893712155,0.0013316609443
Prevalence,Pennsylvania,Both,All Ages,Drug use disorders,Percent,2007,0.0337154452533,0.0355447396984,0.0321095277289
Prevalence,Pennsylvania,Both,All Ages,Opioid use disorders,Percent,2007,0.0170524631243,0.0183415458502,0.0157667422885
Prevalence,Pennsylvania,Both,All Ages,Cocaine use disorders,Percent,2007,0.00659016792486,0.00700942896101,0.00620467892502
Prevalence,Michigan,Both,All Ages,Drug use disorders,Percent,2007,0.0306599564424,0.0323581537707,0.0290897552972
Prevalence,Nebraska,Both,All Ages,Drug use disorders,Percent,2007,0.0188596690167,0.0201667061401,0.0170865216996
Prevalence,Nebraska,Both,All Ages,Opioid use disorders,Percent,2007,0.00592815644531,0.00682628732088,0.00522550385554
Prevalence,Nebraska,Both,All Ages,Cocaine use disorders,Percent,2007,0.00346914337369,0.00383305087402,0.00305271372957
Prevalence,Nebraska,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00130451785745,0.00165883833652,0.00100354992534
Prevalence,Nebraska,Both,All Ages,Cannabis use disorders,Percent,2007,0.00728758222544,0.00839182314685,0.00624009957881
Prevalence,Nebraska,Both,All Ages,Other drug use disorders,Percent,2007,0.0011434925748,0.00125004518885,0.00105270636129
Prevalence,Georgia,Both,All Ages,Other drug use disorders,Percent,2007,0.0013467675867,0.00145832541807,0.00122788252889
Prevalence,Mississippi,Both,All Ages,Drug use disorders,Percent,2007,0.0275702466568,0.029450095142,0.0259597970801
Prevalence,Mississippi,Both,All Ages,Opioid use disorders,Percent,2007,0.0100108890263,0.0112238631808,0.00885497725731
Prevalence,Mississippi,Both,All Ages,Cocaine use disorders,Percent,2007,0.00639630562292,0.00689337293662,0.00599083540785
Prevalence,Mississippi,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00198634025895,0.00241877363994,0.00164284320172
Prevalence,Mississippi,Both,All Ages,Cannabis use disorders,Percent,2007,0.00855329542938,0.00996769342976,0.00747257637487
Prevalence,North Carolina,Both,All Ages,Drug use disorders,Percent,2006,0.028814345371,0.0306004157051,0.0270762848112
Prevalence,Connecticut,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00311476624204,0.00354379836337,0.00276193321099
Prevalence,Connecticut,Both,All Ages,Cannabis use disorders,Percent,2007,0.00916597023347,0.0105270558648,0.00817280684796
Prevalence,Connecticut,Both,All Ages,Other drug use disorders,Percent,2007,0.00146243944746,0.00159119384784,0.00134257406826
Prevalence,Florida,Both,All Ages,Opioid use disorders,Percent,2007,0.0126623031553,0.013625604047,0.0114484219773
Prevalence,Florida,Both,All Ages,Cocaine use disorders,Percent,2007,0.0067431826941,0.00709800419828,0.00636915276287
Prevalence,Rhode Island,Both,All Ages,Cocaine use disorders,Percent,2006,0.0140248585111,0.0145806842167,0.0135476430713
Prevalence,Rhode Island,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00572407379248,0.00623445226418,0.00525682791203
Prevalence,Rhode Island,Both,All Ages,Cannabis use disorders,Percent,2006,0.0124453846375,0.0140607617887,0.0110403185181
Prevalence,Rhode Island,Both,All Ages,Other drug use disorders,Percent,2006,0.00146187197448,0.00158874094195,0.00133708284358
Prevalence,Tennessee,Both,All Ages,Cocaine use disorders,Percent,2006,0.00579617596385,0.00626623918787,0.00536466729478
Prevalence,Tennessee,Both,All Ages,Amphetamine use disorders,Percent,2006,0.00328496278821,0.00374003746148,0.00287536886194
Prevalence,Tennessee,Both,All Ages,Cannabis use disorders,Percent,2006,0.00693874010732,0.00829213757883,0.00585778522958
Prevalence,Tennessee,Both,All Ages,Other drug use disorders,Percent,2006,0.00154874095388,0.00168883650343,0.00141514760691
Prevalence,Vermont,Both,All Ages,Cocaine use disorders,Percent,2007,0.00365202738712,0.00405027185152,0.00324927815604
Prevalence,Vermont,Both,All Ages,Amphetamine use disorders,Percent,2007,0.0013068925173,0.00162802488839,0.000981482036316
Prevalence,Vermont,Both,All Ages,Cannabis use disorders,Percent,2007,0.0130093889838,0.0145148070799,0.0117723855582
Prevalence,Vermont,Both,All Ages,Other drug use disorders,Percent,2007,0.00140735796719,0.00152341663744,0.00130128327703
Prevalence,Rhode Island,Both,All Ages,Drug use disorders,Percent,2007,0.0480703037465,0.0502099001616,0.0465465069775
Prevalence,Rhode Island,Both,All Ages,Opioid use disorders,Percent,2007,0.0161645822581,0.0171218208639,0.0149090146059
Prevalence,Rhode Island,Both,All Ages,Cocaine use disorders,Percent,2007,0.0140358452079,0.0146372352981,0.0135991297255
Prevalence,Rhode Island,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00570823824252,0.00621952297991,0.00519595189823
Prevalence,Rhode Island,Both,All Ages,Cannabis use disorders,Percent,2007,0.012412722255,0.0138994902505,0.0111197723207
Prevalence,Rhode Island,Both,All Ages,Other drug use disorders,Percent,2007,0.00146900167947,0.00158844207042,0.0013467476702
Prevalence,Massachusetts,Both,All Ages,Drug use disorders,Percent,2007,0.0365488221536,0.038256345538,0.0347022009087
Prevalence,Massachusetts,Both,All Ages,Opioid use disorders,Percent,2007,0.0175856311031,0.0189903666297,0.0162699370777
Prevalence,Massachusetts,Both,All Ages,Cocaine use disorders,Percent,2007,0.00606076740354,0.00649870424196,0.00567309429589
Prevalence,Massachusetts,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00221596250747,0.0026718917866,0.00187521027729
Prevalence,Massachusetts,Both,All Ages,Cannabis use disorders,Percent,2007,0.00995559213201,0.0112749015971,0.00890566443367
Prevalence,Massachusetts,Both,All Ages,Other drug use disorders,Percent,2007,0.00173143643766,0.00188784137933,0.00157662374163
Prevalence,California,Both,All Ages,Drug use disorders,Percent,2007,0.0309590896801,0.0324900209981,0.0293168756736
Prevalence,California,Both,All Ages,Opioid use disorders,Percent,2007,0.0097112148078,0.010907569314,0.00865597766629
Prevalence,California,Both,All Ages,Cocaine use disorders,Percent,2007,0.00485249254008,0.00528098127015,0.00452337030546
Prevalence,California,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00298330188296,0.00348625630939,0.00258828152053
Prevalence,California,Both,All Ages,Cannabis use disorders,Percent,2007,0.0125856712371,0.0140071535875,0.0113617690661
Prevalence,California,Both,All Ages,Other drug use disorders,Percent,2007,0.00150683119074,0.00164685159586,0.00137089067191
Prevalence,Indiana,Both,All Ages,Drug use disorders,Percent,2007,0.0296135215197,0.0313521672349,0.0276353280848
Prevalence,Indiana,Both,All Ages,Opioid use disorders,Percent,2007,0.0133292061899,0.0145192507665,0.0119852274262
Prevalence,Illinois,Both,All Ages,Drug use disorders,Percent,2007,0.0280239047944,0.0296829229582,0.0266196781952
Prevalence,Illinois,Both,All Ages,Opioid use disorders,Percent,2007,0.0116251654099,0.0126195219978,0.0103719402379
Prevalence,Illinois,Both,All Ages,Cocaine use disorders,Percent,2007,0.00624022113323,0.00670655446109,0.00584206095684
Prevalence,Illinois,Both,All Ages,Amphetamine use disorders,Percent,2007,0.00134064073419,0.00173747649277,0.00105009692118
Prevalence,Illinois,Both,All Ages,Cannabis use disorders,Percent,2007,0.00805059229404,0.00912704300704,0.00704608167338
Prevalence,Illinois,Both,All Ages,Other drug use disorders,Percent,2007,0.00138935933622,0.00148870452287,0.00127449526362
