"","location","cause","year","val","state","code","Number"
"1516","Nevada","Amphetamine use disorders",1993,0.0035362980564,32,"NV",0.0542155663384293
"1517","Nevada","Amphetamine use disorders",1994,0.00351474913301,32,"NV",0.0542155663384293
"1518","Nevada","Amphetamine use disorders",1995,0.00349396471899,32,"NV",0.0542155663384293
"1519","Nevada","Amphetamine use disorders",1996,0.00351180335865,32,"NV",0.0542155663384293
"1520","Nevada","Amphetamine use disorders",1997,0.00354824209909,32,"NV",0.0542155663384293
"1521","Nevada","Amphetamine use disorders",1998,0.00357272460476,32,"NV",0.0542155663384293
"1522","Nevada","Amphetamine use disorders",1999,0.00360678324514,32,"NV",0.0542155663384293
"1523","Nevada","Amphetamine use disorders",2000,0.0036457931113,32,"NV",0.0542155663384293
"1524","Nevada","Amphetamine use disorders",2001,0.00361650180306,32,"NV",0.0542155663384293
"1525","Nevada","Amphetamine use disorders",2002,0.00357985911602,32,"NV",0.0542155663384293
"1526","Nevada","Amphetamine use disorders",2003,0.00355477923771,32,"NV",0.0542155663384293
"1527","Nevada","Amphetamine use disorders",2004,0.00354312545775,32,"NV",0.0542155663384293
"1528","Nevada","Amphetamine use disorders",2005,0.00354657815933,32,"NV",0.0542155663384293
"1529","Nevada","Amphetamine use disorders",2006,0.00355900696906,32,"NV",0.0542155663384293
"1530","Nevada","Amphetamine use disorders",2007,0.00355754298595,32,"NV",0.0542155663384293
"1531","Nevada","Amphetamine use disorders",2008,0.00354412761411,32,"NV",0.0542155663384293
"1532","Nevada","Amphetamine use disorders",2009,0.00351280154534,32,"NV",0.0542155663384293
"1533","Nevada","Amphetamine use disorders",2010,0.00348500922146,32,"NV",0.0542155663384293
"1534","Nevada","Amphetamine use disorders",2011,0.00348600227931,32,"NV",0.0542155663384293
"1535","Nevada","Amphetamine use disorders",2012,0.00349280888708,32,"NV",0.0542155663384293
"1536","Nevada","Amphetamine use disorders",2013,0.00349374787969,32,"NV",0.0542155663384293
"1537","Nevada","Amphetamine use disorders",2014,0.00349741918513,32,"NV",0.0542155663384293
"1538","Nevada","Amphetamine use disorders",2015,0.00349695905661,32,"NV",0.0542155663384293
"1539","Nevada","Amphetamine use disorders",2016,0.0034949251716,32,"NV",0.0542155663384293
"1540","Nevada","Opioid use disorders",1990,0.0158718918898,32,"NV",0.0542155663384293
"1541","Nevada","Opioid use disorders",1991,0.0159827130232,32,"NV",0.0542155663384293
"1542","Nevada","Opioid use disorders",1992,0.015897599283,32,"NV",0.0542155663384293
"1543","Nevada","Opioid use disorders",1993,0.0157380825731,32,"NV",0.0542155663384293
"1544","Nevada","Opioid use disorders",1994,0.0156638350527,32,"NV",0.0542155663384293
"1545","Nevada","Opioid use disorders",1995,0.0155678473086,32,"NV",0.0542155663384293
"1546","Nevada","Opioid use disorders",1996,0.0155137517422,32,"NV",0.0542155663384293
"1547","Nevada","Opioid use disorders",1997,0.0155239003381,32,"NV",0.0542155663384293
"1548","Nevada","Opioid use disorders",1998,0.0155045025676,32,"NV",0.0542155663384293
"1549","Nevada","Opioid use disorders",1999,0.0155507169752,32,"NV",0.0542155663384293
"1550","Nevada","Opioid use disorders",2000,0.015656748727,32,"NV",0.0542155663384293
"1551","Nevada","Opioid use disorders",2001,0.0156459656185,32,"NV",0.0542155663384293
"1552","Nevada","Opioid use disorders",2002,0.0156009911372,32,"NV",0.0542155663384293
"1553","Nevada","Opioid use disorders",2003,0.015599194604,32,"NV",0.0542155663384293
"1554","Nevada","Opioid use disorders",2004,0.0156503446006,32,"NV",0.0542155663384293
"1555","Nevada","Opioid use disorders",2005,0.015752740954,32,"NV",0.0542155663384293
"1556","Nevada","Opioid use disorders",2006,0.015902301079,32,"NV",0.0542155663384293
"1557","Nevada","Opioid use disorders",2007,0.0159952967244,32,"NV",0.0542155663384293
"1558","Nevada","Opioid use disorders",2008,0.0160548568219,32,"NV",0.0542155663384293
"1559","Nevada","Opioid use disorders",2009,0.0160442107831,32,"NV",0.0542155663384293
"1560","Nevada","Opioid use disorders",2010,0.0160563930618,32,"NV",0.0542155663384293
"1561","Nevada","Opioid use disorders",2011,0.0161350510351,32,"NV",0.0542155663384293
"1562","Nevada","Opioid use disorders",2012,0.0162311953365,32,"NV",0.0542155663384293
"1563","Nevada","Opioid use disorders",2013,0.0163066983077,32,"NV",0.0542155663384293
"1564","Nevada","Opioid use disorders",2014,0.0164009834871,32,"NV",0.0542155663384293
"1565","Nevada","Opioid use disorders",2015,0.016474742504,32,"NV",0.0542155663384293
"1566","Nevada","Opioid use disorders",2016,0.0165416268383,32,"NV",0.0542155663384293
"1567","New Hampshire","Amphetamine use disorders",1990,0.00123377464032,33,"NH",0.0620130930927596
"1568","New Hampshire","Amphetamine use disorders",1991,0.00122155543374,33,"NH",0.0620130930927596
"1569","New Hampshire","Amphetamine use disorders",1992,0.00121746734008,33,"NH",0.0620130930927596
"1570","New Hampshire","Amphetamine use disorders",1993,0.00121609312885,33,"NH",0.0620130930927596
"1571","New Hampshire","Amphetamine use disorders",1994,0.00121563809213,33,"NH",0.0620130930927596
"1572","New Hampshire","Amphetamine use disorders",1995,0.00122102477512,33,"NH",0.0620130930927596
"1573","New Hampshire","Amphetamine use disorders",1996,0.00128208185002,33,"NH",0.0620130930927596
"1574","New Hampshire","Amphetamine use disorders",1997,0.00134657156354,33,"NH",0.0620130930927596
"1575","New Hampshire","Amphetamine use disorders",1998,0.00141258281385,33,"NH",0.0620130930927596
"1576","New Hampshire","Amphetamine use disorders",1999,0.00148724656846,33,"NH",0.0620130930927596
"1577","New Hampshire","Amphetamine use disorders",2000,0.00156902097551,33,"NH",0.0620130930927596
"1578","New Hampshire","Amphetamine use disorders",2001,0.00153818622236,33,"NH",0.0620130930927596
"1579","New Hampshire","Amphetamine use disorders",2002,0.00150798052684,33,"NH",0.0620130930927596
"1580","New Hampshire","Amphetamine use disorders",2003,0.00147981900646,33,"NH",0.0620130930927596
"1581","New Hampshire","Amphetamine use disorders",2004,0.00144782698177,33,"NH",0.0620130930927596
"1582","New Hampshire","Amphetamine use disorders",2005,0.00142235421547,33,"NH",0.0620130930927596
"1583","New Hampshire","Amphetamine use disorders",2006,0.00141197327831,33,"NH",0.0620130930927596
"1584","New Hampshire","Amphetamine use disorders",2007,0.00139897404487,33,"NH",0.0620130930927596
"1585","New Hampshire","Amphetamine use disorders",2008,0.00138679791395,33,"NH",0.0620130930927596
"1586","New Hampshire","Amphetamine use disorders",2009,0.00137393720295,33,"NH",0.0620130930927596
"1587","New Hampshire","Amphetamine use disorders",2010,0.00136535838709,33,"NH",0.0620130930927596
"1588","New Hampshire","Amphetamine use disorders",2011,0.00142175525233,33,"NH",0.0620130930927596
"1589","New Hampshire","Amphetamine use disorders",2012,0.00147862921219,33,"NH",0.0620130930927596
"1590","New Hampshire","Amphetamine use disorders",2013,0.00154076419534,33,"NH",0.0620130930927596
"1591","New Hampshire","Amphetamine use disorders",2014,0.00160791530822,33,"NH",0.0620130930927596
"1592","New Hampshire","Amphetamine use disorders",2015,0.00167667789277,33,"NH",0.0620130930927596
"1593","New Hampshire","Amphetamine use disorders",2016,0.0017486528609,33,"NH",0.0620130930927596
"1594","New Hampshire","Opioid use disorders",1990,0.0236797992463,33,"NH",0.0620130930927596
"1595","New Hampshire","Opioid use disorders",1991,0.0232659990152,33,"NH",0.0620130930927596
"1596","New Hampshire","Opioid use disorders",1992,0.0229088331839,33,"NH",0.0620130930927596
"1597","New Hampshire","Opioid use disorders",1993,0.0225641650308,33,"NH",0.0620130930927596
"1598","New Hampshire","Opioid use disorders",1994,0.0222297114538,33,"NH",0.0620130930927596
"1599","New Hampshire","Opioid use disorders",1995,0.0219719428015,33,"NH",0.0620130930927596
"1600","New Hampshire","Opioid use disorders",1996,0.0212825723177,33,"NH",0.0620130930927596
"1601","New Hampshire","Opioid use disorders",1997,0.0205635115935,33,"NH",0.0620130930927596
"1602","New Hampshire","Opioid use disorders",1998,0.0198180576906,33,"NH",0.0620130930927596
"1603","New Hampshire","Opioid use disorders",1999,0.019196387916,33,"NH",0.0620130930927596
"1604","New Hampshire","Opioid use disorders",2000,0.0186382104939,33,"NH",0.0620130930927596
"1605","New Hampshire","Opioid use disorders",2001,0.0185988059192,33,"NH",0.0620130930927596
"1606","New Hampshire","Opioid use disorders",2002,0.0185725808428,33,"NH",0.0620130930927596
"1607","New Hampshire","Opioid use disorders",2003,0.0185827919324,33,"NH",0.0620130930927596
"1608","New Hampshire","Opioid use disorders",2004,0.0185362249367,33,"NH",0.0620130930927596
"1609","New Hampshire","Opioid use disorders",2005,0.0185648124466,33,"NH",0.0620130930927596
"1610","New Hampshire","Opioid use disorders",2006,0.0185196187933,33,"NH",0.0620130930927596
"1611","New Hampshire","Opioid use disorders",2007,0.0184726970352,33,"NH",0.0620130930927596
"1612","New Hampshire","Opioid use disorders",2008,0.0184468339276,33,"NH",0.0620130930927596
"1613","New Hampshire","Opioid use disorders",2009,0.0184209503828,33,"NH",0.0620130930927596
"1614","New Hampshire","Opioid use disorders",2010,0.0184448224345,33,"NH",0.0620130930927596
"1615","New Hampshire","Opioid use disorders",2011,0.0185118265431,33,"NH",0.0620130930927596
"1616","New Hampshire","Opioid use disorders",2012,0.0185759157126,33,"NH",0.0620130930927596
"1617","New Hampshire","Opioid use disorders",2013,0.0186925374008,33,"NH",0.0620130930927596
"1618","New Hampshire","Opioid use disorders",2014,0.0188148574235,33,"NH",0.0620130930927596
"1619","New Hampshire","Opioid use disorders",2015,0.018921397302,33,"NH",0.0620130930927596
"1620","New Hampshire","Opioid use disorders",2016,0.0190214217453,33,"NH",0.0620130930927596
"1621","New Jersey","Amphetamine use disorders",1990,0.00109493496479,34,"NJ",0.0498016365244633
"1622","New Jersey","Amphetamine use disorders",1991,0.00109290618433,34,"NJ",0.0498016365244633
"1623","New Jersey","Amphetamine use disorders",1992,0.00109246569837,34,"NJ",0.0498016365244633
"1624","New Jersey","Amphetamine use disorders",1993,0.00109309405176,34,"NJ",0.0498016365244633
"1625","New Jersey","Amphetamine use disorders",1994,0.00109493825516,34,"NJ",0.0498016365244633
"1626","New Jersey","Amphetamine use disorders",1995,0.00109915769249,34,"NJ",0.0498016365244633
"1627","New Jersey","Amphetamine use disorders",1996,0.00112261926511,34,"NJ",0.0498016365244633
"1628","New Jersey","Amphetamine use disorders",1997,0.00114854736905,34,"NJ",0.0498016365244633
"1629","New Jersey","Amphetamine use disorders",1998,0.00117499608406,34,"NJ",0.0498016365244633
"1630","New Jersey","Amphetamine use disorders",1999,0.00120187619799,34,"NJ",0.0498016365244633
"1631","New Jersey","Amphetamine use disorders",2000,0.00123077846176,34,"NJ",0.0498016365244633
"1632","New Jersey","Amphetamine use disorders",2001,0.00122237500758,34,"NJ",0.0498016365244633
"1633","New Jersey","Amphetamine use disorders",2002,0.00121602120058,34,"NJ",0.0498016365244633
"1634","New Jersey","Amphetamine use disorders",2003,0.00121194158557,34,"NJ",0.0498016365244633
"1635","New Jersey","Amphetamine use disorders",2004,0.00120776524064,34,"NJ",0.0498016365244633
"1636","New Jersey","Amphetamine use disorders",2005,0.00120601406593,34,"NJ",0.0498016365244633
"1637","New Jersey","Amphetamine use disorders",2006,0.00119987967508,34,"NJ",0.0498016365244633
"1638","New Jersey","Amphetamine use disorders",2007,0.00119354415679,34,"NJ",0.0498016365244633
"1639","New Jersey","Amphetamine use disorders",2008,0.00118852485248,34,"NJ",0.0498016365244633
"1640","New Jersey","Amphetamine use disorders",2009,0.0011828904869,34,"NJ",0.0498016365244633
"1641","New Jersey","Amphetamine use disorders",2010,0.00117917408821,34,"NJ",0.0498016365244633
"1642","New Jersey","Amphetamine use disorders",2011,0.00120711772643,34,"NJ",0.0498016365244633
"1643","New Jersey","Amphetamine use disorders",2012,0.00123638068395,34,"NJ",0.0498016365244633
"1644","New Jersey","Amphetamine use disorders",2013,0.00126695907519,34,"NJ",0.0498016365244633
"1645","New Jersey","Amphetamine use disorders",2014,0.00129913671398,34,"NJ",0.0498016365244633
"1646","New Jersey","Amphetamine use disorders",2015,0.00133141140578,34,"NJ",0.0498016365244633
"1647","New Jersey","Amphetamine use disorders",2016,0.00136485023593,34,"NJ",0.0498016365244633
"1648","New Jersey","Opioid use disorders",1990,0.0153603983877,34,"NJ",0.0498016365244633
"1649","New Jersey","Opioid use disorders",1991,0.0152846852493,34,"NJ",0.0498016365244633
"1650","New Jersey","Opioid use disorders",1992,0.0151867758679,34,"NJ",0.0498016365244633
"1651","New Jersey","Opioid use disorders",1993,0.0150766754264,34,"NJ",0.0498016365244633
"1652","New Jersey","Opioid use disorders",1994,0.0149651870046,34,"NJ",0.0498016365244633
"1653","New Jersey","Opioid use disorders",1995,0.014867419709,34,"NJ",0.0498016365244633
"1654","New Jersey","Opioid use disorders",1996,0.0147415979782,34,"NJ",0.0498016365244633
"1655","New Jersey","Opioid use disorders",1997,0.0146394376023,34,"NJ",0.0498016365244633
"1656","New Jersey","Opioid use disorders",1998,0.0145457208999,34,"NJ",0.0498016365244633
"1657","New Jersey","Opioid use disorders",1999,0.0144639071487,34,"NJ",0.0498016365244633
"1658","New Jersey","Opioid use disorders",2000,0.0144123975554,34,"NJ",0.0498016365244633
"1659","New Jersey","Opioid use disorders",2001,0.0142063480627,34,"NJ",0.0498016365244633
"1660","New Jersey","Opioid use disorders",2002,0.0140338132349,34,"NJ",0.0498016365244633
"1661","New Jersey","Opioid use disorders",2003,0.0138888873871,34,"NJ",0.0498016365244633
"1662","New Jersey","Opioid use disorders",2004,0.0137367269699,34,"NJ",0.0498016365244633
"1663","New Jersey","Opioid use disorders",2005,0.013611208363,34,"NJ",0.0498016365244633
"1664","New Jersey","Opioid use disorders",2006,0.0135528338181,34,"NJ",0.0498016365244633
"1665","New Jersey","Opioid use disorders",2007,0.0135210361257,34,"NJ",0.0498016365244633
"1666","New Jersey","Opioid use disorders",2008,0.0135153694273,34,"NJ",0.0498016365244633
"1667","New Jersey","Opioid use disorders",2009,0.0135049502987,34,"NJ",0.0498016365244633
"1668","New Jersey","Opioid use disorders",2010,0.0135152629486,34,"NJ",0.0498016365244633
"1669","New Jersey","Opioid use disorders",2011,0.0136245836424,34,"NJ",0.0498016365244633
"1670","New Jersey","Opioid use disorders",2012,0.0137445362094,34,"NJ",0.0498016365244633
"1671","New Jersey","Opioid use disorders",2013,0.0138715073454,34,"NJ",0.0498016365244633
"1672","New Jersey","Opioid use disorders",2014,0.0139965822062,34,"NJ",0.0498016365244633
"1673","New Jersey","Opioid use disorders",2015,0.0141117574437,34,"NJ",0.0498016365244633
"1674","New Jersey","Opioid use disorders",2016,0.0142247040812,34,"NJ",0.0498016365244633
"1675","New Mexico","Amphetamine use disorders",1990,0.00472328337965,35,"NM",0.0716462916035219
"1676","New Mexico","Amphetamine use disorders",1991,0.00468213317602,35,"NM",0.0716462916035219
"1677","New Mexico","Amphetamine use disorders",1992,0.00464641903958,35,"NM",0.0716462916035219
"1678","New Mexico","Amphetamine use disorders",1993,0.00460299156509,35,"NM",0.0716462916035219
"1679","New Mexico","Amphetamine use disorders",1994,0.00458688184472,35,"NM",0.0716462916035219
"1680","New Mexico","Amphetamine use disorders",1995,0.00456621096428,35,"NM",0.0716462916035219
"1681","New Mexico","Amphetamine use disorders",1996,0.00459755909191,35,"NM",0.0716462916035219
"1682","New Mexico","Amphetamine use disorders",1997,0.00460651804265,35,"NM",0.0716462916035219
"1683","New Mexico","Amphetamine use disorders",1998,0.00462932716839,35,"NM",0.0716462916035219
"1684","New Mexico","Amphetamine use disorders",1999,0.00464967419308,35,"NM",0.0716462916035219
"1685","New Mexico","Amphetamine use disorders",2000,0.00467204745907,35,"NM",0.0716462916035219
"1686","New Mexico","Amphetamine use disorders",2001,0.00464835150594,35,"NM",0.0716462916035219
"1687","New Mexico","Amphetamine use disorders",2002,0.00464422794497,35,"NM",0.0716462916035219
"1688","New Mexico","Amphetamine use disorders",2003,0.00463795152918,35,"NM",0.0716462916035219
"1689","New Mexico","Amphetamine use disorders",2004,0.00462632363573,35,"NM",0.0716462916035219
"1690","New Mexico","Amphetamine use disorders",2005,0.00459809532232,35,"NM",0.0716462916035219
"1691","New Mexico","Amphetamine use disorders",2006,0.0045670008657,35,"NM",0.0716462916035219
"1692","New Mexico","Amphetamine use disorders",2007,0.00453775822177,35,"NM",0.0716462916035219
"1693","New Mexico","Amphetamine use disorders",2008,0.00449731931051,35,"NM",0.0716462916035219
"1694","New Mexico","Amphetamine use disorders",2009,0.00446604776894,35,"NM",0.0716462916035219
"1695","New Mexico","Amphetamine use disorders",2010,0.00444591787493,35,"NM",0.0716462916035219
"1696","New Mexico","Amphetamine use disorders",2011,0.00447874109889,35,"NM",0.0716462916035219
"1697","New Mexico","Amphetamine use disorders",2012,0.00450960849932,35,"NM",0.0716462916035219
"1698","New Mexico","Amphetamine use disorders",2013,0.00453225318246,35,"NM",0.0716462916035219
"1699","New Mexico","Amphetamine use disorders",2014,0.00455369244222,35,"NM",0.0716462916035219
"1700","New Mexico","Amphetamine use disorders",2015,0.0045732260079,35,"NM",0.0716462916035219
"1701","New Mexico","Amphetamine use disorders",2016,0.00459221932954,35,"NM",0.0716462916035219
"1702","New Mexico","Opioid use disorders",1990,0.0141665018268,35,"NM",0.0716462916035219
"1703","New Mexico","Opioid use disorders",1991,0.0141525449553,35,"NM",0.0716462916035219
"1704","New Mexico","Opioid use disorders",1992,0.0141177173995,35,"NM",0.0716462916035219
"1705","New Mexico","Opioid use disorders",1993,0.0140346221287,35,"NM",0.0716462916035219
"1706","New Mexico","Opioid use disorders",1994,0.0140309351135,35,"NM",0.0716462916035219
"1707","New Mexico","Opioid use disorders",1995,0.01399994699,35,"NM",0.0716462916035219
"1708","New Mexico","Opioid use disorders",1996,0.0141869409562,35,"NM",0.0716462916035219
"1709","New Mexico","Opioid use disorders",1997,0.0143016526581,35,"NM",0.0716462916035219
"1710","New Mexico","Opioid use disorders",1998,0.0144929665393,35,"NM",0.0716462916035219
"1711","New Mexico","Opioid use disorders",1999,0.0147088589561,35,"NM",0.0716462916035219
"1712","New Mexico","Opioid use disorders",2000,0.0149703656523,35,"NM",0.0716462916035219
"1713","New Mexico","Opioid use disorders",2001,0.0148760312377,35,"NM",0.0716462916035219
"1714","New Mexico","Opioid use disorders",2002,0.0148685620175,35,"NM",0.0716462916035219
"1715","New Mexico","Opioid use disorders",2003,0.0148868149098,35,"NM",0.0716462916035219
"1716","New Mexico","Opioid use disorders",2004,0.0149050250634,35,"NM",0.0716462916035219
"1717","New Mexico","Opioid use disorders",2005,0.014905569319,35,"NM",0.0716462916035219
"1718","New Mexico","Opioid use disorders",2006,0.0149839504948,35,"NM",0.0716462916035219
"1719","New Mexico","Opioid use disorders",2007,0.0150736620313,35,"NM",0.0716462916035219
"1720","New Mexico","Opioid use disorders",2008,0.0151126222405,35,"NM",0.0716462916035219
"1721","New Mexico","Opioid use disorders",2009,0.0152039024387,35,"NM",0.0716462916035219
"1722","New Mexico","Opioid use disorders",2010,0.0153347644934,35,"NM",0.0716462916035219
"1723","New Mexico","Opioid use disorders",2011,0.0155924473509,35,"NM",0.0716462916035219
"1724","New Mexico","Opioid use disorders",2012,0.0158486590081,35,"NM",0.0716462916035219
"1725","New Mexico","Opioid use disorders",2013,0.0160884237283,35,"NM",0.0716462916035219
"1726","New Mexico","Opioid use disorders",2014,0.0163210663436,35,"NM",0.0716462916035219
"1727","New Mexico","Opioid use disorders",2015,0.0165474675069,35,"NM",0.0716462916035219
"1728","New Mexico","Opioid use disorders",2016,0.01677750235,35,"NM",0.0716462916035219
"1729","New York","Amphetamine use disorders",1990,0.00203630326044,36,"NY",0.062921706252886
"1730","New York","Amphetamine use disorders",1991,0.00201515542909,36,"NY",0.062921706252886
"1731","New York","Amphetamine use disorders",1992,0.00199644041858,36,"NY",0.062921706252886
"1732","New York","Amphetamine use disorders",1993,0.00197881172447,36,"NY",0.062921706252886
"1733","New York","Amphetamine use disorders",1994,0.00196005609344,36,"NY",0.062921706252886
"1734","New York","Amphetamine use disorders",1995,0.0019417122829,36,"NY",0.062921706252886
"1735","New York","Amphetamine use disorders",1996,0.00194537749463,36,"NY",0.062921706252886
"1736","New York","Amphetamine use disorders",1997,0.00195292193658,36,"NY",0.062921706252886
"1737","New York","Amphetamine use disorders",1998,0.00196354010826,36,"NY",0.062921706252886
"1738","New York","Amphetamine use disorders",1999,0.00197023245729,36,"NY",0.062921706252886
"1739","New York","Amphetamine use disorders",2000,0.00197841083554,36,"NY",0.062921706252886
"1740","New York","Amphetamine use disorders",2001,0.00196799582889,36,"NY",0.062921706252886
"1741","New York","Amphetamine use disorders",2002,0.00195869110301,36,"NY",0.062921706252886
"1742","New York","Amphetamine use disorders",2003,0.00195352880634,36,"NY",0.062921706252886
"1743","New York","Amphetamine use disorders",2004,0.0019459072062,36,"NY",0.062921706252886
"1744","New York","Amphetamine use disorders",2005,0.00194203216559,36,"NY",0.062921706252886
"1745","New York","Amphetamine use disorders",2006,0.00194354415225,36,"NY",0.062921706252886
"1746","New York","Amphetamine use disorders",2007,0.00194538142862,36,"NY",0.062921706252886
"1747","New York","Amphetamine use disorders",2008,0.00194854284078,36,"NY",0.062921706252886
"1748","New York","Amphetamine use disorders",2009,0.00195008539445,36,"NY",0.062921706252886
"1749","New York","Amphetamine use disorders",2010,0.00195157063044,36,"NY",0.062921706252886
"1750","New York","Amphetamine use disorders",2011,0.00196297616903,36,"NY",0.062921706252886
"1751","New York","Amphetamine use disorders",2012,0.00197416681619,36,"NY",0.062921706252886
"1752","New York","Amphetamine use disorders",2013,0.00198348263192,36,"NY",0.062921706252886
"1753","New York","Amphetamine use disorders",2014,0.0019943229767,36,"NY",0.062921706252886
"1754","New York","Amphetamine use disorders",2015,0.00200396558425,36,"NY",0.062921706252886
"1755","New York","Amphetamine use disorders",2016,0.00201383113556,36,"NY",0.062921706252886
"1756","New York","Opioid use disorders",1990,0.0137834790467,36,"NY",0.062921706252886
"1757","New York","Opioid use disorders",1991,0.0136913584353,36,"NY",0.062921706252886
"1758","New York","Opioid use disorders",1992,0.0135783322029,36,"NY",0.062921706252886
"1759","New York","Opioid use disorders",1993,0.0134546067649,36,"NY",0.062921706252886
"1760","New York","Opioid use disorders",1994,0.0133183800354,36,"NY",0.062921706252886
"1761","New York","Opioid use disorders",1995,0.0131810150065,36,"NY",0.062921706252886
"1762","New York","Opioid use disorders",1996,0.0129677147415,36,"NY",0.062921706252886
"1763","New York","Opioid use disorders",1997,0.0127743097472,36,"NY",0.062921706252886
"1764","New York","Opioid use disorders",1998,0.0126066041838,36,"NY",0.062921706252886
"1765","New York","Opioid use disorders",1999,0.0124242566068,36,"NY",0.062921706252886
"1766","New York","Opioid use disorders",2000,0.0122725568332,36,"NY",0.062921706252886
"1767","New York","Opioid use disorders",2001,0.0121178033523,36,"NY",0.062921706252886
"1768","New York","Opioid use disorders",2002,0.0119732438,36,"NY",0.062921706252886
"1769","New York","Opioid use disorders",2003,0.0118600923919,36,"NY",0.062921706252886
"1770","New York","Opioid use disorders",2004,0.0117269024565,36,"NY",0.062921706252886
"1771","New York","Opioid use disorders",2005,0.0116137603073,36,"NY",0.062921706252886
"1772","New York","Opioid use disorders",2006,0.0116205589904,36,"NY",0.062921706252886
"1773","New York","Opioid use disorders",2007,0.011645315504,36,"NY",0.062921706252886
"1774","New York","Opioid use disorders",2008,0.0116881251735,36,"NY",0.062921706252886
"1775","New York","Opioid use disorders",2009,0.0117321819716,36,"NY",0.062921706252886
"1776","New York","Opioid use disorders",2010,0.0117875948606,36,"NY",0.062921706252886
"1777","New York","Opioid use disorders",2011,0.0119336295855,36,"NY",0.062921706252886
"1778","New York","Opioid use disorders",2012,0.0120812065345,36,"NY",0.062921706252886
"1779","New York","Opioid use disorders",2013,0.0122201830556,36,"NY",0.062921706252886
"1780","New York","Opioid use disorders",2014,0.0123641490137,36,"NY",0.062921706252886
"1781","New York","Opioid use disorders",2015,0.0124999304611,36,"NY",0.062921706252886
"1782","New York","Opioid use disorders",2016,0.0126351631428,36,"NY",0.062921706252886
"1783","North Carolina","Amphetamine use disorders",1990,0.00167824630514,37,"NC",0.0475182398637339
"1784","North Carolina","Amphetamine use disorders",1991,0.0016697231434,37,"NC",0.0475182398637339
"1785","North Carolina","Amphetamine use disorders",1992,0.00165678011256,37,"NC",0.0475182398637339
"1786","North Carolina","Amphetamine use disorders",1993,0.00164400077104,37,"NC",0.0475182398637339
"1787","North Carolina","Amphetamine use disorders",1994,0.00163129873077,37,"NC",0.0475182398637339
"1788","North Carolina","Amphetamine use disorders",1995,0.00162200394886,37,"NC",0.0475182398637339
"1789","North Carolina","Amphetamine use disorders",1996,0.00163637375781,37,"NC",0.0475182398637339
"1790","North Carolina","Amphetamine use disorders",1997,0.00165283880326,37,"NC",0.0475182398637339
"1791","North Carolina","Amphetamine use disorders",1998,0.00167087480427,37,"NC",0.0475182398637339
"1792","North Carolina","Amphetamine use disorders",1999,0.00168836446599,37,"NC",0.0475182398637339
"1793","North Carolina","Amphetamine use disorders",2000,0.00170812508463,37,"NC",0.0475182398637339
"1794","North Carolina","Amphetamine use disorders",2001,0.00169195451803,37,"NC",0.0475182398637339
"1795","North Carolina","Amphetamine use disorders",2002,0.00167713235849,37,"NC",0.0475182398637339
"1796","North Carolina","Amphetamine use disorders",2003,0.00165808285799,37,"NC",0.0475182398637339
"1797","North Carolina","Amphetamine use disorders",2004,0.00165284508113,37,"NC",0.0475182398637339
"1798","North Carolina","Amphetamine use disorders",2005,0.00164518574108,37,"NC",0.0475182398637339
"1799","North Carolina","Amphetamine use disorders",2006,0.00164119121552,37,"NC",0.0475182398637339
"1800","North Carolina","Amphetamine use disorders",2007,0.00162904702786,37,"NC",0.0475182398637339
"1801","North Carolina","Amphetamine use disorders",2008,0.00162573015262,37,"NC",0.0475182398637339
"1802","North Carolina","Amphetamine use disorders",2009,0.00161913604536,37,"NC",0.0475182398637339
"1803","North Carolina","Amphetamine use disorders",2010,0.00161506292147,37,"NC",0.0475182398637339
"1804","North Carolina","Amphetamine use disorders",2011,0.00162232562808,37,"NC",0.0475182398637339
"1805","North Carolina","Amphetamine use disorders",2012,0.00163447098443,37,"NC",0.0475182398637339
"1806","North Carolina","Amphetamine use disorders",2013,0.00164809484223,37,"NC",0.0475182398637339
"1807","North Carolina","Amphetamine use disorders",2014,0.00166240598896,37,"NC",0.0475182398637339
"1808","North Carolina","Amphetamine use disorders",2015,0.00167540661492,37,"NC",0.0475182398637339
"1809","North Carolina","Amphetamine use disorders",2016,0.00168832538503,37,"NC",0.0475182398637339
"1810","North Carolina","Opioid use disorders",1990,0.0114798959198,37,"NC",0.0475182398637339
"1811","North Carolina","Opioid use disorders",1991,0.0114696726272,37,"NC",0.0475182398637339
"1812","North Carolina","Opioid use disorders",1992,0.0113958910491,37,"NC",0.0475182398637339
"1813","North Carolina","Opioid use disorders",1993,0.0113092088262,37,"NC",0.0475182398637339
"1814","North Carolina","Opioid use disorders",1994,0.0112241674939,37,"NC",0.0475182398637339
"1815","North Carolina","Opioid use disorders",1995,0.0111560457321,37,"NC",0.0475182398637339
"1816","North Carolina","Opioid use disorders",1996,0.0112170478512,37,"NC",0.0475182398637339
"1817","North Carolina","Opioid use disorders",1997,0.011284556381,37,"NC",0.0475182398637339
"1818","North Carolina","Opioid use disorders",1998,0.0113668963084,37,"NC",0.0475182398637339
"1819","North Carolina","Opioid use disorders",1999,0.0114668813894,37,"NC",0.0475182398637339
"1820","North Carolina","Opioid use disorders",2000,0.0115996337799,37,"NC",0.0475182398637339
"1821","North Carolina","Opioid use disorders",2001,0.011501319469,37,"NC",0.0475182398637339
"1822","North Carolina","Opioid use disorders",2002,0.0114119552802,37,"NC",0.0475182398637339
